Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000104967,NOVA2,89,1.16629,12,-1.9899,9,-2.3252,46,0.06420,43,-0.0573,85,1.06947,30,-0.6106
ENSG00000011485,PPP5C,89,0.57274,22,-1.6011,34,-0.9382,67,0.11122,76,0.47225,72,0.21261,42,-0.6451
ENSG00000277531,PNMA8C,89,1.12419,4,-3.6345,11,-2.0970,62,0.50184,56,0.52252,54,0.26214,12,-1.9405
ENSG00000182013,PNMA8A,89,-0.9676,21,-3.0806,56,-1.6700,173,0.05988,237,0.98335,274,0.82044,105,-0.7220
ENSG00000204851,PNMA8B,89,-0.2610,7,-3.8848,59,-0.8980,46,-1.2607,133,0.60935,233,1.34784,87,-0.3070
ENSG00000160014,CALM3,89,-3.6563,166,-2.7556,749,-0.4992,1207,0.25883,1598,1.29990,1034,0.00827,647,-0.7266
ENSG00000197380,DACT3,89,0.49924,67,0.03956,79,0.30637,103,0.73144,49,-0.6301,68,0.06609,52,-0.3544
ENSG00000090372,STRN4,89,1.84207,11,-1.5885,27,-0.2466,24,-0.4028,27,-0.3357,31,-0.0274,22,-0.5100
ENSG00000181027,FKRP,89,2.81694,11,-0.9459,14,-0.5445,12,-0.7597,13,-0.8561,16,-0.3406,4,-2.1670
ENSG00000042753,AP2S1,89,-1.4274,92,-1.3771,156,-0.5809,203,-0.1711,362,1.42097,155,-0.5956,115,-1.0507
ENSG00000160007,ARHGAP35,89,-0.0763,52,-0.9116,91,-0.0558,87,-0.1127,88,-0.1546,167,0.95599,101,0.11254
ENSG00000130748,TMEM160,89,-1.6998,97,-1.5705,372,0.51628,305,0.18688,356,0.72956,234,-0.2365,190,-0.5563
ENSG00000130749,ZC3H4,89,2.31306,18,-0.5043,10,-1.3992,7,-1.9496,15,-0.9944,23,-0.1186,40,0.77413
ENSG00000142230,SAE1,89,0.36197,31,-1.2881,44,-0.7675,66,-0.1202,92,0.66340,77,0.12192,40,-0.9039
ENSG00000257704,INAFM1,89,1.11637,6,-2.9473,19,-1.3562,58,0.37752,54,0.39611,39,-0.2690,33,-0.5139
ENSG00000105419,MEIS3,89,0.44500,1,-5.6755,81,0.27903,25,-1.5135,92,0.80744,88,0.42533,28,-1.3463
ENSG00000118160,SLC8A2,89,0.62600,4,-4.0105,21,-1.6339,16,-1.9984,92,1.18549,72,0.26524,39,-0.6821
ENSG00000105402,NAPA,89,-1.2539,66,-1.7081,100,-1.0871,213,0.08888,317,1.34596,179,-0.1892,99,-1.0926
ENSG00000105373,NOP53,89,-0.0145,132,0.62593,194,1.29284,112,0.35099,67,-0.6616,49,-0.9556,59,-0.6587
ENSG00000178980,SELENOW,89,-3.8512,1197,0.02912,1578,0.47994,1462,0.35392,1495,0.63491,635,-0.9609,815,-0.5761
ENSG00000105499,PLA2G4C,89,1.80669,42,0.43990,17,-0.9434,47,0.63907,23,-0.7170,11,-1.6174,20,-0.7125
ENSG00000185453,ZSWIM9,89,2.50868,13,-0.8849,40,0.94046,17,-0.4836,7,-2.1146,32,0.57735,7,-1.8017
ENSG00000142227,EMP3,89,2.11534,21,-0.4247,53,1.09832,39,0.60101,5,-3.0314,6,-2.3234,45,0.83130
ENSG00000105438,KDELR1,89,1.13107,43,-0.0820,35,-0.3935,38,-0.2607,44,-0.0743,39,-0.2326,33,-0.5110
ENSG00000105443,CYTH2,89,1.35338,23,-0.8877,24,-0.8076,35,-0.2096,44,0.21837,29,-0.5299,27,-0.6387
ENSG00000142235,LMTK3,89,1.49338,8,-2.3415,11,-1.8382,27,-0.5245,43,0.34702,49,0.44771,18,-1.1412
ENSG00000063177,RPL18,89,-2.9108,782,0.38525,1161,1.06142,803,0.42880,640,0.08955,245,-1.4224,528,-0.2476
ENSG00000063176,SPHK2,89,2.66515,16,-0.4701,19,-0.1477,22,0.07074,10,-1.5214,11,-0.9373,15,-0.4884
ENSG00000105516,DBP,89,0.97976,26,-0.9930,49,-0.0256,65,0.43423,42,-0.3584,28,-0.8611,69,0.53533
ENSG00000063180,CA11,89,-2.1280,79,-2.3179,586,0.79720,406,0.18359,464,0.65591,321,-0.1936,285,-0.3796
ENSG00000087076,HSD17B14,89,1.77097,13,-1.3342,71,1.34556,58,0.96893,13,-1.7065,13,-1.4060,24,-0.4719
ENSG00000087074,PPP1R15A,89,2.30074,7,-1.7959,25,0.02662,14,-0.8797,22,-0.3129,14,-0.8361,12,-1.1160
ENSG00000104805,NUCB1,89,0.47033,46,-0.5809,49,-0.4802,60,-0.1740,71,0.14759,70,0.08063,70,0.06446
ENSG00000087088,BAX,89,2.29692,16,-0.6399,19,-0.4247,36,0.61111,19,-0.6335,4,-2.4854,9,-1.4646
ENSG00000087086,FTL,988,-0.6601,2533,0.86569,3162,1.26001,2183,0.61123,1194,-0.5188,497,-1.7011,903,-0.7979
ENSG00000183207,RUVBL2,89,0.72095,26,-1.1975,21,-1.5239,69,0.29820,73,0.62575,45,-0.3844,32,-0.9029
ENSG00000104852,SNRNP70,89,0.52506,71,0.15481,41,-0.7001,45,-0.5654,75,0.36438,51,-0.3885,50,-0.3906
ENSG00000104863,LIN7B,89,0.32498,14,-2.4310,41,-0.9090,141,1.10573,97,0.75583,35,-1.1497,23,-1.7711
ENSG00000177380,PPFIA3,89,1.11464,2,-4.6166,41,-0.1873,33,-0.5031,46,0.03191,68,0.64946,39,-0.2360
ENSG00000104888,SLC17A7,89,-2.7732,10,-5.9587,313,-0.9118,204,-1.5541,916,1.49536,958,0.88909,374,-0.6385
ENSG00000104872,PIH1D1,89,0.65158,37,-0.7607,63,0.07687,66,0.16018,67,0.27914,39,-0.6596,37,-0.7595
ENSG00000142541,RPL13A,89,-3.6775,1875,0.97929,2376,1.40800,1392,0.46996,832,-0.5085,676,-0.6807,696,-0.6364
ENSG00000142534,RPS11,89,-3.0690,947,0.52364,1504,1.33316,935,0.50370,621,-0.2341,377,-0.9373,534,-0.3975
ENSG00000104870,FCGRT,89,2.00849,26,-0.1280,87,1.94402,50,0.90988,4,-3.2669,1,-4.0871,16,-0.9247
ENSG00000142546,NOSIP,89,0.69402,58,-0.0218,60,0.03275,84,0.59173,53,-0.2198,41,-0.5674,41,-0.5685
ENSG00000126461,SCAF1,89,1.14080,27,-0.8103,44,-0.0449,35,-0.3994,42,-0.1779,55,0.30636,35,-0.4114
ENSG00000126456,IRF3,89,2.19680,14,-0.9603,14,-0.9371,38,0.59241,20,-0.5569,12,-1.2338,14,-0.9834
ENSG00000126457,PRMT1,89,0.05460,73,-0.2725,48,-0.9180,138,0.77610,98,0.30962,69,-0.3456,55,-0.6987
ENSG00000169169,CPT1C,89,0.71947,14,-2.0987,14,-2.1543,55,-0.0826,79,0.86517,56,-0.0546,32,-0.9135
ENSG00000196961,AP2A1,89,-0.2983,36,-1.6874,86,-0.3647,95,-0.1950,143,0.76092,126,0.24851,74,-0.5883
ENSG00000010361,FUZ,89,2.69883,21,-0.0331,5,-2.2077,19,-0.1806,15,-0.6584,8,-1.4763,7,-1.6217
ENSG00000104973,MED25,89,1.65748,16,-1.1671,21,-0.7125,27,-0.3863,29,-0.3595,36,0.06723,36,0.08235
ENSG00000104960,PTOV1,89,-0.7338,141,-0.0249,94,-0.6578,161,0.18600,159,0.26310,172,0.30231,137,-0.0660
ENSG00000039650,PNKP,89,2.52028,5,-2.2587,16,-0.5535,23,0.00784,17,-0.5734,20,-0.1535,3,-2.6892
ENSG00000204673,AKT1S1,89,1.62933,19,-0.8905,46,0.44533,24,-0.5415,32,-0.2083,18,-0.9888,23,-0.6438
ENSG00000104946,TBC1D17,89,1.33018,46,0.18338,20,-1.0855,56,0.52550,31,-0.6016,30,-0.4887,42,0.05297
ENSG00000213024,NUP62,89,2.04804,26,-0.1243,26,-0.1244,12,-1.2466,20,-0.7619,28,-0.0248,21,-0.4592
ENSG00000105053,VRK3,89,2.09713,12,-1.2018,16,-0.8299,19,-0.5336,20,-0.6420,19,-0.5286,36,0.43698
ENSG00000105357,MYH14,89,2.36192,39,0.76924,25,0.04075,11,-1.1792,4,-3.0189,14,-0.8243,47,1.10469
ENSG00000131408,NR1H2,89,1.25058,45,0.09715,59,0.54046,54,0.38917,35,-0.4466,24,-0.8509,13,-1.7485
ENSG00000142530,FAM71E1,89,2.17868,1,-4.5506,8,-1.7531,45,0.86787,26,-0.0672,5,-2.4752,13,-1.0290
ENSG00000161671,EMC10,89,0.32843,134,1.01174,76,0.07436,72,-0.0301,53,-0.6772,48,-0.6562,96,0.44725
ENSG00000161677,JOSD2,89,0.85119,91,0.88300,46,-0.2197,77,0.60047,41,-0.5860,24,-1.2200,42,-0.3809
ENSG00000204653,ASPDH,89,1.17352,22,-1.1008,47,0.08425,45,0.03951,49,0.24505,30,-0.6310,15,-1.6514
ENSG00000131409,LRRC4B,89,0.73349,48,-0.2838,41,-0.5177,86,0.67513,40,-0.7673,81,0.56200,66,0.23129
ENSG00000235034,C19orf81,89,3.02311,28,0.66557,17,-0.0867,6,-1.6024,10,-1.2335,3,-2.4913,1,-4.3810
ENSG00000105472,CLEC11A,89,2.03962,10,-1.4837,43,0.67824,46,0.79198,20,-0.7310,1,-4.2075,12,-1.2927
ENSG00000167755,KLK6,89,1.30548,311,4.73124,0,-8.7435,0,-8.3913,2,-4.8778,6,-2.9075,0,-8.6663
ENSG00000169035,KLK7,89,1.63271,0,-9.3912,23,-0.6005,16,-1.1781,45,0.69522,26,-0.4170,11,-1.7221
ENSG00000105379,ETFB,89,-1.0121,225,0.43890,267,0.73017,209,0.32027,158,-0.1868,134,-0.3880,157,-0.1365
ENSG00000105568,PPP2R1A,988,1.59141,87,-2.2968,177,-1.2386,325,-0.3019,419,0.15352,425,0.12379,258,-0.6618
ENSG00000198464,ZNF480,89,2.36012,35,0.57188,24,-0.0461,19,-0.3907,5,-2.7500,16,-0.5977,39,0.78999
ENSG00000167555,ZNF528,89,2.35833,29,0.26616,14,-0.8227,18,-0.5027,14,-1.1400,32,0.41852,6,-2.0686
ENSG00000167766,ZNF83,89,2.25180,35,0.50740,17,-0.6540,22,-0.2091,13,-1.3056,19,-0.4734,20,-0.4055
ENSG00000170949,ZNF160,89,2.29965,33,0.46033,11,-1.2749,15,-0.7358,11,-1.5457,28,0.20430,27,0.12337
ENSG00000170954,ZNF415,89,1.87241,47,0.69381,19,-0.7268,34,0.17760,14,-1.5329,28,-0.1140,32,0.05631
ENSG00000130844,ZNF331,89,1.55589,21,-0.8208,25,-0.5674,22,-0.7339,30,-0.3754,57,0.74350,24,-0.6552
ENSG00000179820,MYADM,89,1.67383,40,0.28499,14,-1.3190,7,-2.3591,30,-0.2722,54,0.77394,13,-1.4200
ENSG00000126583,PRKCG,89,-0.5144,3,-5.3457,27,-2.2917,70,-0.8916,216,1.78708,163,0.44479,22,-2.5996
ENSG00000142408,CACNG8,89,-0.0131,3,-4.9672,64,-0.5308,60,-0.6297,65,-0.7047,379,2.69915,44,-1.0953
ENSG00000170906,NDUFA3,89,-2.8624,347,-0.8451,686,0.22533,902,0.68025,801,0.79890,345,-0.8568,392,-0.6577
ENSG00000105619,TFPT,89,-0.5458,54,-1.3041,182,0.59283,111,-0.2012,150,0.42729,87,-0.5790,143,0.19186
ENSG00000105618,PRPF31,89,1.09946,37,-0.3477,37,-0.3565,63,0.51072,41,-0.2780,34,-0.4830,38,-0.3056
ENSG00000088038,CNOT3,89,2.43964,14,-0.7784,13,-0.9079,15,-0.6825,17,-0.7434,26,0.13927,11,-1.1211
ENSG00000105617,LENG1,89,2.10028,25,-0.1629,27,-0.0144,23,-0.2650,19,-0.7993,16,-0.8305,18,-0.6181
ENSG00000125505,MBOAT7,89,-0.0760,18,-2.4943,44,-1.1739,51,-0.9395,139,1.11798,108,0.22513,72,-0.4067
ENSG00000170892,TSEN34,89,2.38059,16,-0.6400,21,-0.2135,37,0.68078,15,-1.0182,11,-1.2139,8,-1.6177
ENSG00000170889,RPS9,89,-2.7760,952,0.87357,1086,1.10556,759,0.48969,525,-0.1609,267,-1.1528,370,-0.6568
ENSG00000167614,TTYH1,89,-1.8514,281,-0.1065,315,0.07713,661,1.34396,149,-1.4283,101,-1.6634,960,2.07755
ENSG00000125503,PPP1R12C,89,0.91521,19,-1.5027,88,0.88128,70,0.49053,43,-0.4176,51,-0.0169,27,-1.0115
ENSG00000105048,TNNT1,89,1.42617,0,-5.8588,60,0.73080,70,0.98436,31,-0.5026,11,-1.9178,32,-0.2823
ENSG00000129990,SYT5,89,0.02461,1,-6.2804,31,-1.5948,61,-0.5643,141,1.40944,101,0.22768,33,-1.5148
ENSG00000105063,PPP6R1,89,1.12108,17,-1.4573,54,0.27621,38,-0.2904,40,-0.2811,45,-0.0292,51,0.18469
ENSG00000133265,HSPBP1,89,0.62950,20,-1.6803,34,-0.8776,86,0.55560,79,0.70633,37,-0.7623,24,-1.4184
ENSG00000160469,BRSK1,89,0.43004,30,-1.2413,122,0.95533,82,0.28987,59,-0.3539,94,0.50520,33,-1.1079
ENSG00000108107,RPL28,89,-3.4350,1311,0.64991,1754,1.15694,1317,0.65667,840,-0.1173,440,-1.0817,558,-0.7191
ENSG00000108106,UBE2S,89,0.00403,46,-1.0123,41,-1.1841,137,0.70787,125,0.92787,34,-1.4883,44,-1.0757
ENSG00000187902,SHISA7,89,2.34630,17,-0.5720,1,-4.4701,28,0.21765,21,-0.3356,18,-0.4837,7,-1.8093
ENSG00000063241,ISOC2,89,0.75737,44,-0.3717,25,-1.2344,106,1.04855,56,-0.0181,37,-0.6597,38,-0.6040
ENSG00000090971,NAT14,89,0.99233,12,-2.1384,22,-1.2039,55,0.18270,57,0.37677,37,-0.4600,48,-0.0383
ENSG00000171443,ZNF524,89,2.86539,17,-0.2440,14,-0.5355,17,-0.2341,12,-1.0788,5,-1.9159,8,-1.3852
ENSG00000213015,ZNF580,89,0.79019,34,-0.7597,63,0.21346,82,0.64646,56,0.02565,28,-1.0543,33,-0.8021
ENSG00000173581,CCDC106,89,0.91342,9,-2.5413,43,-0.2769,54,0.08720,64,0.55063,42,-0.3126,22,-1.3249
ENSG00000063244,U2AF2,89,1.47550,29,-0.3790,11,-1.8114,56,0.65986,28,-0.6747,37,-0.0218,42,0.18266
ENSG00000063245,EPN1,89,-0.4651,36,-1.8503,124,0.05684,134,0.17517,131,0.20717,169,0.55342,127,0.08501
ENSG00000167685,ZNF444,89,2.13433,15,-0.9208,40,0.65443,18,-0.6338,20,-0.6536,22,-0.3372,6,-2.2696
ENSG00000198440,ZNF583,89,2.53962,15,-0.6529,14,-0.6767,0,-7.4700,14,-0.9708,25,0.18797,25,0.14977
ENSG00000198046,ZNF667,89,1.38987,13,-1.6543,5,-2.9484,24,-0.7674,44,0.27600,73,1.02224,13,-1.6522
ENSG00000166770,ZNF667-AS1,89,0.62728,37,-0.7773,63,0.06241,68,0.18099,68,0.28217,31,-1.0198,47,-0.4108
ENSG00000196263,ZNF471,89,2.74547,22,0.08161,17,-0.2625,8,-1.3759,7,-2.0957,23,0.16123,20,-0.0561
ENSG00000196867,ZFP28,89,2.64013,11,-0.9549,11,-0.9798,6,-1.8382,16,-0.5735,16,-0.4290,14,-0.6183
ENSG00000197016,ZNF470,89,2.08387,34,0.34479,26,-0.0651,8,-1.7672,16,-1.1136,35,0.38245,18,-0.6418
ENSG00000198300,PEG3,89,-1.4860,134,-0.8785,97,-1.3679,267,0.20727,250,0.14910,560,1.48950,205,-0.2206
ENSG00000268205,AC005261.1,89,1.21833,52,0.28854,20,-1.1776,58,0.47282,34,-0.5606,39,-0.1624,40,-0.1150
ENSG00000256060,TRAPPC2B,89,2.33359,9,-1.5693,24,-0.0048,28,0.19610,20,-0.4046,2,-3.3189,11,-1.1931
ENSG00000213762,ZNF134,89,2.38009,13,-0.9681,12,-1.0164,8,-1.5954,17,-0.6818,35,0.60759,13,-0.9635
ENSG00000121413,ZSCAN18,89,-0.0561,54,-0.8441,63,-0.6050,77,-0.2860,112,0.48957,112,0.31085,82,-0.1862
ENSG00000198131,ZNF544,89,2.19128,6,-2.1209,16,-0.7391,21,-0.3751,22,-0.3995,30,0.19320,13,-1.1179
ENSG00000142396,ERVK3-1,89,0.58502,43,-0.5952,33,-0.9693,74,0.28217,75,0.48018,34,-0.9227,49,-0.3797
ENSG00000283103,AC010642.2,89,-0.0976,47,-1.0928,104,0.14040,152,0.77117,117,0.53232,23,-2.1595,69,-0.5017
ENSG00000121410,A1BG,89,1.27989,79,1.05081,39,-0.0991,28,-0.6034,43,0.06173,7,-2.6174,4,-3.4328
ENSG00000083845,RPS5,89,-2.3605,601,0.57152,703,0.83960,545,0.40977,446,0.12598,178,-1.3376,336,-0.3658
ENSG00000083807,SLC27A5,89,0.82151,28,-1.0055,77,0.57509,91,0.84347,50,-0.2066,16,-1.7954,42,-0.3934
ENSG00000130726,TRIM28,89,0.56732,75,0.28108,42,-0.6199,83,0.45101,63,-0.0098,49,-0.3919,40,-0.7013
ENSG00000130724,CHMP2A,89,-0.9824,168,-0.0046,158,-0.0966,225,0.47144,203,0.47642,96,-0.8743,136,-0.3325
ENSG00000130725,UBE2M,89,-0.9657,51,-1.8017,265,0.76425,175,0.07584,208,0.58910,134,-0.3403,117,-0.5552
ENSG00000099326,MZF1,89,2.57878,13,-0.7767,12,-0.9199,33,0.63200,14,-0.9227,8,-1.5610,9,-1.3670
ENSG00000247315,ZCCHC3,89,2.17133,17,-0.6638,22,-0.2790,22,-0.2645,20,-0.6364,29,0.12741,6,-2.1772
ENSG00000125841,NRSN2,89,0.08374,5,-4.1849,57,-0.6076,108,0.38842,113,0.77480,99,0.25694,37,-1.2857
ENSG00000125826,RBCK1,89,2.41512,32,0.46612,30,0.36193,28,0.29567,10,-1.5988,12,-1.0605,4,-2.5283
ENSG00000125875,TBC1D20,89,1.82688,34,0.12892,15,-1.0951,25,-0.3612,23,-0.6678,30,-0.0416,27,-0.2243
ENSG00000101266,CSNK2A1,89,0.16063,82,0.02758,45,-0.9033,28,-1.6346,88,0.21857,120,0.63990,91,0.19352
ENSG00000271303,SRXN1,89,1.92069,4,-3.0372,21,-0.5331,20,-0.6111,32,0.15447,27,-0.1660,10,-1.5998
ENSG00000125818,PSMF1,89,0.18709,65,-0.3222,64,-0.3402,82,0.05192,96,0.48407,58,-0.4846,52,-0.6522
ENSG00000101298,SNPH,89,1.26525,2,-4.3000,52,0.32457,35,-0.3033,39,-0.1848,61,0.61250,27,-0.7012
ENSG00000125775,SDCBP2,89,2.10687,1,-4.3606,24,-0.2198,33,0.30330,26,-0.0723,7,-2.0505,13,-1.1056
ENSG00000088832,FKBP1A,89,-1.1757,33,-2.6375,163,-0.2486,97,-1.0545,321,1.60928,163,-0.2549,83,-1.2818
ENSG00000088833,NSFL1C,89,-0.2365,70,-0.6131,113,0.13527,96,-0.1255,117,0.30903,114,0.14648,86,-0.2948
ENSG00000286288,AL109809.5,89,1.95851,6,-2.3495,50,0.88594,48,0.80374,8,-2.3876,5,-2.6845,63,1.29532
ENSG00000198053,SIRPA,89,-1.3185,83,-1.4335,119,-0.8840,192,-0.1478,258,0.52704,211,0.00979,377,0.97571
ENSG00000125835,SNRPB,89,0.86499,47,-0.1956,27,-1.0349,35,-0.6324,71,0.77693,21,-1.3929,27,-1.0443
ENSG00000101361,NOP56,89,-0.4202,113,-0.0447,73,-0.7283,91,-0.3933,122,0.10632,207,0.95680,105,-0.1674
ENSG00000101365,IDH3B,89,0.17237,34,-1.3181,33,-1.3470,98,0.32921,107,0.78359,66,-0.3033,52,-0.6824
ENSG00000132635,PCED1A,89,2.48962,22,-0.0517,25,0.13624,26,0.19787,13,-1.2144,12,-1.0351,5,-2.2737
ENSG00000215305,VPS16,89,1.94659,14,-1.1332,15,-1.0621,31,0.07226,29,-0.0334,18,-0.7846,12,-1.3502
ENSG00000132670,PTPRA,988,1.99875,201,-0.7352,189,-0.8294,176,-0.9333,236,-0.6786,302,-0.0948,410,0.39935
ENSG00000125901,MRPS26,89,0.23505,51,-0.6544,74,-0.0747,85,0.16241,92,0.45120,46,-0.8121,59,-0.4332
ENSG00000215251,FASTKD5,89,2.53614,8,-1.5094,1,-4.1776,33,0.64614,17,-0.6035,12,-0.9946,13,-0.8379
ENSG00000088899,LZTS3,89,0.30352,9,-3.0812,31,-1.3481,77,0.06991,89,0.46819,134,0.99087,44,-0.8118
ENSG00000198171,DDRGK1,89,-0.5330,73,-0.8517,123,-0.0371,175,0.54561,169,0.80188,46,-1.5239,73,-0.8329
ENSG00000125877,ITPA,89,1.36303,16,-1.4230,36,-0.1510,37,-0.1300,44,0.21563,29,-0.4787,18,-1.2508
ENSG00000088854,C20orf194,89,1.13134,56,0.34016,30,-0.6503,61,0.47046,28,-0.9808,61,0.49013,43,-0.1001
ENSG00000088812,ATRN,89,0.66775,39,-0.6428,22,-1.4965,55,-0.1324,66,0.27814,66,0.16589,57,-0.0695
ENSG00000101220,C20orf27,89,1.14704,13,-1.8509,45,-0.0057,74,0.80738,42,-0.1571,26,-0.8217,34,-0.4153
ENSG00000125817,CENPB,89,1.00349,115,1.46417,80,0.80678,48,-0.0308,24,-1.4532,35,-0.5245,27,-0.9365
ENSG00000101224,CDC25B,89,2.24845,25,-0.0207,19,-0.4157,31,0.30331,12,-1.5228,28,0.15313,15,-0.7995
ENSG00000088888,MAVS,89,2.24836,38,0.64950,45,0.93429,32,0.38662,5,-2.9036,19,-0.4755,12,-1.1310
ENSG00000125779,PANK2,89,1.16269,10,-2.1633,36,-0.3427,25,-0.8826,46,0.05090,56,0.36918,47,0.08154
ENSG00000101236,RNF24,89,1.40363,17,-1.2261,25,-0.6599,32,-0.3112,36,-0.1581,43,0.15969,37,-0.0792
ENSG00000088826,SMOX,89,1.55743,42,0.25871,31,-0.2388,85,1.47058,6,-3.2313,4,-3.0531,85,1.46907
ENSG00000171867,PRNP,89,-3.1069,537,-0.4320,378,-0.9703,902,0.40102,851,0.48322,771,0.14270,973,0.52602
ENSG00000101265,RASSF2,89,0.28423,418,3.48613,83,0.17090,20,-1.9599,15,-2.8501,29,-1.4262,47,-0.7255
ENSG00000089057,SLC23A2,89,1.13774,35,-0.4136,18,-1.3654,46,0.01723,42,-0.1682,58,0.38615,38,-0.2588
ENSG00000089063,TMEM230,89,-0.1809,139,0.53619,83,-0.2958,96,-0.0757,113,0.30867,79,-0.3657,62,-0.7507
ENSG00000132646,PCNA,89,1.63577,54,0.73354,21,-0.7312,31,-0.1737,26,-0.6290,12,-1.6223,34,-0.0168
ENSG00000101290,CDS2,89,0.10929,49,-0.8135,69,-0.3059,109,0.42835,91,0.22529,97,0.23807,56,-0.6271
ENSG00000125772,GPCPD1,89,2.19273,13,-1.0406,44,0.83254,8,-1.7495,14,-1.2674,40,0.69293,12,-1.2178
ENSG00000089199,CHGB,89,-1.5414,3,-6.4336,47,-2.4935,115,-1.1601,416,1.68413,404,0.83516,117,-1.1387
ENSG00000089195,TRMT6,89,1.81885,23,-0.4579,9,-1.8897,12,-1.4171,31,-0.0223,40,0.39320,16,-1.0516
ENSG00000088766,CRLS1,89,1.73040,17,-1.0011,20,-0.7926,30,-0.1183,28,-0.3858,37,0.20456,24,-0.4850
ENSG00000125827,TMX4,89,-0.9581,90,-0.9496,63,-1.4865,94,-0.8753,211,0.63873,340,1.21401,136,-0.3148
ENSG00000182621,PLCB1,89,-1.3327,26,-3.1503,75,-1.5975,123,-0.8465,227,0.16411,718,2.19768,184,-0.2293
ENSG00000101333,PLCB4,89,1.41040,6,-2.7238,39,0.01088,32,-0.2942,25,-0.9505,90,1.41535,34,-0.2289
ENSG00000125869,LAMP5,89,0.45130,0,-6.2932,16,-2.1757,129,1.08297,106,1.33809,5,-3.7096,10,-2.7611
ENSG00000101349,PAK5,89,1.19995,3,-3.7951,13,-1.8056,10,-2.1824,48,0.21871,107,1.53601,23,-0.9766
ENSG00000132639,SNAP25,89,-4.4361,42,-5.5334,782,-1.2549,1312,-0.4633,2983,1.65962,2477,0.56027,960,-0.9441
ENSG00000125863,MKKS,89,0.56969,28,-1.2637,41,-0.6653,38,-0.7744,83,0.72902,47,-0.4703,56,-0.1936
ENSG00000132640,BTBD3,89,-0.0018,130,0.61450,39,-1.2604,52,-0.8564,102,0.33861,97,0.13184,77,-0.2280
ENSG00000089048,ESF1,89,-0.5633,260,1.19646,143,0.18233,64,-1.0781,80,-0.9950,266,1.23529,137,0.11117
ENSG00000101247,NDUFAF5,89,1.20158,15,-1.6008,24,-0.9106,67,0.68904,48,0.24212,33,-0.4219,15,-1.5750
ENSG00000172264,MACROD2,89,0.93856,16,-1.7762,18,-1.5521,33,-0.6824,51,-0.0050,70,0.52058,79,0.72449
ENSG00000125848,FLRT3,89,2.62073,3,-2.8265,0,-5.1964,5,-2.2450,21,-0.0206,30,0.54794,3,-2.7380
ENSG00000089177,KIF16B,89,1.01121,57,0.24954,58,0.28580,12,-2.0910,33,-0.8201,74,0.68677,63,0.42504
ENSG00000125870,SNRPB2,89,-0.3843,139,0.31390,55,-1.1302,106,-0.1127,132,0.37511,88,-0.4144,135,0.26863
ENSG00000125851,PCSK2,89,-0.3831,1,-6.0238,20,-2.5750,63,-0.9184,200,1.80810,124,0.13008,42,-1.5143
ENSG00000125868,DSTN,89,-3.4196,423,-1.1272,759,-0.2243,557,-0.7068,1316,1.18234,940,0.11685,709,-0.3314
ENSG00000125844,RRBP1,89,0.77979,205,2.37944,53,-0.0710,25,-1.2301,13,-2.6489,47,-0.2736,85,0.69347
ENSG00000089006,SNX5,89,0.37768,103,0.61020,101,0.58656,68,-0.0627,47,-0.8823,33,-1.1630,125,0.95092
ENSG00000232838,PET117,89,1.56095,25,-0.5869,9,-2.0105,20,-0.9208,42,0.38547,35,-0.0366,14,-1.4632
ENSG00000149474,KAT14,89,1.55036,20,-0.9340,30,-0.3081,12,-1.7060,37,0.06469,40,0.16578,22,-0.7347
ENSG00000132664,POLR3F,89,1.83910,15,-1.0641,28,-0.1597,32,0.04869,24,-0.5754,24,-0.3710,26,-0.2896
ENSG00000089050,RBBP9,89,2.78219,22,0.14553,8,-1.4212,10,-1.0647,9,-1.5269,12,-0.7926,24,0.28052
ENSG00000101310,SEC23B,89,1.25421,57,0.47364,18,-1.2649,47,0.16183,30,-0.7703,41,-0.0425,53,0.34510
ENSG00000232388,SMIM26,89,-0.2045,88,-0.2268,53,-1.0041,136,0.47239,129,0.63382,39,-1.4572,93,-0.1341
ENSG00000125821,DTD1,89,0.89566,44,-0.2776,47,-0.1727,89,0.88868,50,-0.0866,22,-1.3352,29,-0.8909
ENSG00000185052,SLC24A3,89,2.34725,5,-2.3935,15,-0.7615,64,1.65898,13,-1.2606,14,-0.8743,5,-2.3020
ENSG00000132669,RIN2,89,1.93931,44,0.64961,30,0.01609,24,-0.3269,9,-2.1981,12,-1.2986,60,1.17278
ENSG00000173418,NAA20,89,0.09711,41,-1.1151,30,-1.5642,104,0.33686,112,0.78083,70,-0.2994,58,-0.5839
ENSG00000101343,CRNKL1,89,1.02173,70,0.59515,23,-1.1376,39,-0.3419,31,-0.9274,65,0.48462,72,0.66098
ENSG00000088970,KIZ,89,1.63494,62,0.95611,11,-1.6705,19,-0.9356,25,-0.6598,40,0.22402,23,-0.6561
ENSG00000088930,XRN2,89,0.64545,78,0.41814,55,-0.1475,53,-0.2092,34,-1.1540,66,0.15452,123,1.19889
ENSG00000125812,GZF1,89,1.97880,29,-0.0101,16,-0.9452,25,-0.2526,23,-0.5474,30,0.05961,11,-1.4469
