Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000147454,SLC25A37,89,2.72014,19,-0.1676,28,0.46684,11,-1.0114,11,-1.1106,8,-1.5954,20,-0.0540,5,-2.1100
ENSG00000104722,NEFM,89,-3.0525,10,-6.2321,129,-2.5164,83,-3.1663,1634,1.88833,592,-0.2447,1739,1.62902,294,-1.2932
ENSG00000277586,NEFL,89,-3.5342,14,-6.1830,390,-1.3688,316,-1.6831,1823,1.32731,1327,0.64146,1824,1.10440,523,-0.9221
ENSG00000147459,DOCK5,89,1.30547,234,3.52936,16,-1.4212,17,-1.3414,3,-3.9770,2,-4.4287,17,-1.3807,30,-0.5028
ENSG00000221914,PPP2R2A,89,0.27769,156,1.22906,37,-1.1111,27,-1.5708,99,0.50680,65,-0.2453,76,0.02140,39,-1.0167
ENSG00000104765,BNIP3L,89,-1.4038,403,0.99009,166,-0.4636,143,-0.6880,241,0.14706,250,0.21337,242,0.13808,199,-0.1795
ENSG00000240694,PNMA2,89,-1.6929,15,-4.3154,129,-1.1442,298,0.15809,393,0.71541,334,0.39517,495,1.01202,220,-0.3236
ENSG00000092964,DPYSL2,89,-3.5344,2047,1.31378,741,-0.3860,713,-0.4460,973,0.05139,754,-0.3977,1128,0.28632,1283,0.49891
ENSG00000015592,STMN4,89,-1.0181,238,0.52693,39,-2.2293,123,-0.5253,310,1.16896,173,0.00569,180,0.07266,86,-1.0757
ENSG00000120899,PTK2B,89,-0.0651,5,-4.1488,43,-1.1830,37,-1.4186,238,2.05075,73,-0.4231,108,0.24376,27,-1.8952
ENSG00000120885,CLU,988,-2.1403,2571,-0.7016,4088,0.02662,4943,0.33510,3130,-0.4391,1005,-2.2480,2843,-0.5463,16505,2.64768
ENSG00000168077,SCARA3,89,1.26479,9,-2.3571,39,-0.1248,102,1.50938,12,-2.0460,7,-2.7038,20,-1.1371,125,1.90007
ENSG00000147419,CCDC25,988,2.48606,165,-0.6909,144,-0.9004,119,-1.1909,165,-0.7664,208,-0.3723,239,-0.1181,171,-0.6417
ENSG00000134014,ELP3,89,1.29262,30,-0.5281,25,-0.7738,37,-0.1963,55,0.52264,26,-0.7985,39,-0.1016,34,-0.3274
ENSG00000186918,ZNF395,89,1.93783,29,-0.0576,25,-0.2406,44,0.64690,9,-1.8561,8,-2.0676,20,-0.6117,54,1.00317
ENSG00000104290,FZD3,89,0.13229,14,-2.6646,34,-1.3582,45,-0.9491,111,0.55989,46,-0.9961,155,1.05692,173,1.25702
ENSG00000012232,EXTL3,89,1.76649,15,-1.1471,25,-0.3885,16,-1.0647,33,0.04744,24,-0.5037,46,0.56984,17,-1.0052
ENSG00000147421,HMBOX1,89,1.38318,56,0.57528,39,-0.0217,22,-0.8872,12,-1.8916,21,-1.0515,36,-0.1470,86,1.31002
ENSG00000197892,KIF13B,89,1.87547,143,2.95358,26,-0.2569,1,-4.1622,3,-3.4978,3,-3.5593,15,-1.1150,20,-0.6682
ENSG00000120875,DUSP4,89,2.51430,0,-9.9468,12,-0.9591,15,-0.5815,20,-0.2540,18,-0.3933,31,0.49746,4,-2.4741
ENSG00000133872,SARAF,988,0.42499,408,-0.9695,411,-0.9601,905,0.28054,1061,0.62864,697,-0.1557,668,-0.2064,713,-0.1045
ENSG00000104660,LEPROTL1,89,1.36309,27,-0.5862,19,-1.1504,39,-0.0351,54,0.57566,34,-0.2775,27,-0.6028,21,-0.9979
ENSG00000104671,DCTN6,89,-0.2148,118,0.23227,72,-0.5602,123,0.30115,94,-0.1476,124,0.35192,56,-0.9269,129,0.36855
ENSG00000285669,AC026979.4,89,2.46698,10,-1.2957,12,-0.9823,5,-2.1166,9,-1.5416,13,-0.9575,61,1.65958,10,-1.2384
ENSG00000197265,GTF2E2,89,2.24067,15,-0.8325,23,-0.1722,37,0.60245,22,-0.2285,11,-1.3791,13,-1.0008,12,-1.1810
ENSG00000253457,SMIM18,89,2.43846,1,-4.5075,3,-2.7660,39,0.82413,14,-0.8311,20,-0.2533,15,-0.6747,18,-0.4107
ENSG00000104687,GSR,89,1.64989,13,-1.4175,20,-0.8398,22,-0.6730,37,0.12452,30,-0.2458,35,0.01601,30,-0.1920
ENSG00000104691,UBXN8,89,2.24419,19,-0.4425,15,-0.8497,24,-0.0941,22,-0.2638,21,-0.3090,7,-1.9043,15,-0.8482
ENSG00000104695,PPP2CB,89,-1.7939,322,0.17229,330,0.21590,382,0.45672,249,-0.2614,332,0.25402,238,-0.3081,366,0.38197
ENSG00000165392,WRN,89,2.50926,33,0.60802,19,-0.2717,11,-1.0555,5,-2.2277,9,-1.5393,26,0.19036,20,-0.1627
ENSG00000198042,MAK16,89,2.21605,32,0.31792,10,-1.4295,22,-0.2619,23,-0.1718,16,-0.8410,17,-0.6066,10,-1.3648
ENSG00000133878,DUSP26,89,0.55988,31,-1.1155,30,-1.1436,104,0.80876,74,0.29441,71,0.20822,53,-0.2800,36,-0.8758
ENSG00000156687,UNC5D,89,2.07220,0,-7.4272,3,-3.0447,42,0.65548,29,0.07364,23,-0.3041,22,-0.3647,17,-0.7355
ENSG00000147475,ERLIN2,89,1.76184,41,0.36245,30,-0.1046,35,0.11544,10,-1.9314,5,-2.7486,15,-1.1808,84,1.63180
ENSG00000147471,PLPBP,89,0.11851,68,-0.3215,80,-0.0547,76,-0.1435,72,-0.2616,103,0.40602,82,-0.0196,85,0.03986
ENSG00000104221,BRF2,89,2.56764,8,-1.5070,12,-0.9420,13,-0.8628,28,0.44483,9,-1.4087,12,-0.9181,13,-0.8643
ENSG00000129691,ASH2L,89,1.04733,34,-0.5433,33,-0.5715,27,-0.8672,63,0.52580,48,0.02570,56,0.25697,14,-1.8115
ENSG00000175324,LSM1,89,0.87377,27,-1.0101,33,-0.7124,85,0.78511,46,-0.2495,61,0.27244,25,-1.1406,53,0.01111
ENSG00000156735,BAG4,89,0.29719,30,-1.3663,31,-1.3492,32,-1.2715,99,0.52988,65,-0.2271,158,1.27948,74,-0.0140
ENSG00000085788,DDHD2,89,0.54602,51,-0.3472,23,-1.5428,63,-0.0179,89,0.61277,66,0.06713,64,0.00628,38,-0.8005
ENSG00000147548,NSD3,89,-0.8587,180,0.24132,80,-1.0238,82,-0.9899,164,0.10480,103,-0.7067,359,1.43697,226,0.61488
ENSG00000077782,FGFR1,89,0.97749,25,-1.0762,38,-0.4187,62,0.35556,21,-1.4001,25,-1.1310,68,0.51694,121,1.53103
ENSG00000147526,TACC1,89,-1.1940,259,0.47607,236,0.32020,66,-1.6432,207,0.12112,112,-0.9304,383,1.14816,264,0.50640
ENSG00000169499,PLEKHA2,89,1.21470,19,-1.2481,34,-0.3605,25,-0.8551,73,1.00412,32,-0.5361,38,-0.2270,19,-1.2353
ENSG00000169490,TM2D2,89,0.83295,11,-2.3632,21,-1.4256,45,-0.2840,76,0.64748,53,-0.0288,43,-0.3588,71,0.45707
ENSG00000168615,ADAM9,89,1.55859,46,0.39221,9,-2.0072,45,0.37764,32,-0.2260,20,-0.9613,28,-0.3716,37,0.06493
ENSG00000104332,SFRP1,89,1.88529,123,2.59140,5,-2.7200,28,-0.1537,8,-2.1845,6,-2.5337,17,-0.8615,15,-1.0971
ENSG00000147533,GOLGA7,89,-0.2561,404,2.48028,83,-0.3708,85,-0.3368,62,-0.9052,74,-0.6013,55,-0.9982,63,-0.7932
ENSG00000158669,GPAT4,89,1.74256,16,-1.0450,14,-1.2469,47,0.59594,40,0.37790,18,-0.9592,25,-0.3918,17,-1.0140
ENSG00000083168,KAT6A,89,1.20521,84,1.09879,48,0.15020,12,-1.8974,17,-1.5680,19,-1.3971,67,0.69167,65,0.65028
ENSG00000070718,AP3M2,89,0.17670,20,-2.1215,30,-1.5156,28,-1.6064,139,1.08408,75,-0.1090,120,0.65830,86,0.11094
ENSG00000070501,POLB,89,1.40363,24,-0.7426,16,-1.3964,43,0.16298,39,0.01339,46,0.31210,27,-0.5763,20,-1.0268
ENSG00000078668,VDAC3,89,-1.0232,63,-1.5539,86,-1.0794,217,0.36606,278,0.91826,225,0.49404,142,-0.3139,126,-0.4931
ENSG00000168575,SLC20A2,89,1.01958,67,0.52074,38,-0.3925,67,0.51947,47,-0.0528,15,-1.8416,25,-0.9841,73,0.67473
ENSG00000176209,SMIM19,89,0.59239,41,-0.6314,47,-0.4380,102,0.81875,65,0.07553,69,0.18089,29,-1.1773,46,-0.4805
ENSG00000131931,THAP1,89,2.77941,23,0.21257,9,-1.2114,2,-3.1820,16,-0.3967,10,-1.1735,10,-1.0147,17,-0.2801
ENSG00000120925,RNF170,89,0.81704,41,-0.4394,31,-0.8875,71,0.43157,51,-0.1247,38,-0.6283,65,0.29378,70,0.40137
ENSG00000168172,HOOK3,89,-0.6743,173,0.36844,160,0.24065,41,-1.8441,74,-1.0523,137,-0.0013,275,1.16557,215,0.73914
ENSG00000168522,FNTA,89,0.35388,228,2.05246,34,-1.1413,44,-0.7674,58,-0.3863,45,-0.8068,42,-0.8340,77,0.10389
ENSG00000165102,HGSNAT,89,2.43354,13,-0.8722,13,-0.8810,11,-1.1973,23,-0.0602,11,-1.2582,26,0.19023,15,-0.6997
ENSG00000164808,SPIDR,89,2.13470,7,-1.9351,19,-0.5395,6,-2.2865,29,0.15122,27,0.01935,24,-0.2103,11,-1.2895
ENSG00000221869,CEBPD,89,1.80526,24,-0.4377,58,1.01565,18,-0.8260,40,0.41301,7,-2.2853,8,-2.0858,25,-0.3925
ENSG00000253729,PRKDC,89,-0.1959,99,-0.0293,41,-1.3685,49,-1.1275,139,0.59766,58,-0.9460,158,0.72948,181,0.97094
ENSG00000104738,MCM4,89,1.93510,19,-0.7226,6,-2.3580,19,-0.6826,35,0.30456,15,-1.0761,36,0.29993,27,-0.1589
ENSG00000169139,UBE2V2,89,-1.3043,84,-1.4033,111,-0.9773,180,-0.2269,252,0.35207,342,0.96447,247,0.27610,183,-0.2012
ENSG00000147481,SNTG1,89,1.70564,0,-6.3397,2,-3.9919,49,0.64007,28,-0.2916,29,-0.2444,60,0.97387,18,-0.9305
ENSG00000168300,PCMTD1,89,0.92068,84,0.80563,44,-0.2399,53,0.05389,35,-0.6748,24,-1.2303,79,0.70291,46,-0.1798
ENSG00000147488,ST18,89,1.17670,314,4.40427,3,-3.9792,0,-6.6946,3,-3.9647,2,-4.3432,12,-1.9459,14,-1.6812
ENSG00000023287,RB1CC1,89,-2.1845,508,0.48943,337,-0.1734,91,-2.1514,241,-0.7643,289,-0.4618,1018,1.73862,657,0.92980
ENSG00000047249,ATP6V1H,89,-1.2889,34,-2.7056,90,-1.2851,151,-0.4924,511,1.96981,188,-0.1623,165,-0.3542,135,-0.6617
ENSG00000147509,RGS20,89,0.93132,6,-3.1053,83,0.81018,96,1.05965,22,-1.3710,34,-0.6915,11,-2.3377,111,1.32380
ENSG00000187735,TCEA1,89,-0.6944,308,1.34676,177,0.38417,70,-1.0653,83,-0.8814,107,-0.4598,146,0.07018,224,0.78383
ENSG00000120992,LYPLA1,89,1.93071,10,-1.6657,41,0.51528,37,0.35871,15,-1.1274,25,-0.3206,30,0.00427,11,-1.5273
ENSG00000137547,MRPL15,89,0.57507,21,-1.6382,26,-1.3191,98,0.73398,69,0.17424,82,0.50137,29,-1.1662,60,-0.0600
ENSG00000206579,XKR4,89,1.19641,2,-4.3932,6,-2.9857,41,-0.0852,40,-0.1641,30,-0.6442,124,1.80996,36,-0.3058
ENSG00000167904,TMEM68,89,2.21836,20,-0.4063,19,-0.4825,16,-0.7719,17,-0.6928,13,-1.1358,23,-0.2135,32,0.34288
ENSG00000137574,TGS1,89,1.37780,30,-0.4215,30,-0.4134,22,-0.9320,21,-1.0239,23,-0.9372,66,0.84779,70,0.93993
ENSG00000008988,RPS20,988,0.76483,666,0.11010,1302,1.25160,707,0.20717,321,-1.1183,639,0.04883,281,-1.2320,356,-0.8701
ENSG00000170791,CHCHD7,89,1.07644,31,-0.6361,37,-0.3539,32,-0.5744,46,-0.0242,54,0.24724,30,-0.6997,49,0.06063
ENSG00000104331,IMPAD1,89,0.23253,93,0.29046,33,-1.3120,67,-0.2164,92,0.31382,55,-0.5936,101,0.43013,97,0.36743
ENSG00000169122,FAM110B,89,1.87128,4,-2.8244,10,-1.7208,53,0.89654,27,-0.2152,22,-0.5319,34,0.15261,17,-0.8783
ENSG00000215114,UBXN2B,89,1.05257,29,-0.7660,40,-0.2686,46,-0.0451,49,0.06603,49,0.04231,47,-0.0075,27,-0.8512
ENSG00000137575,SDCBP,89,-0.3633,76,-0.6149,135,0.29846,100,-0.1816,145,0.47806,114,0.01671,115,0.03718,91,-0.3355
ENSG00000198846,TOX,89,1.59128,6,-2.4994,28,-0.3533,20,-0.8567,23,-0.7118,25,-0.5710,76,1.28614,36,0.03839
ENSG00000178538,CA8,89,2.40809,12,-0.9956,3,-2.7781,43,0.99170,9,-1.4927,20,-0.3193,12,-0.9948,18,-0.3927
ENSG00000104388,RAB2A,89,-1.7110,226,-0.3032,159,-0.8401,188,-0.5883,390,0.67607,325,0.31759,355,0.42707,285,0.06857
ENSG00000171316,CHD7,89,1.63147,128,2.37153,55,0.76203,1,-4.2978,2,-4.0201,6,-2.7351,40,0.24647,16,-1.1771
ENSG00000177182,CLVS1,89,2.01646,2,-3.5245,2,-3.4093,21,-0.4659,43,0.78819,23,-0.3475,31,0.15171,5,-2.4544
ENSG00000198363,ASPH,89,-0.8579,109,-0.5599,158,0.03020,175,0.19367,76,-1.1880,100,-0.7575,131,-0.2685,537,2.24728
ENSG00000185942,NKAIN3,89,2.44976,19,-0.3216,31,0.44317,25,0.09857,2,-3.4772,9,-1.5884,12,-1.0194,36,0.69429
ENSG00000274956,NKAIN3-IT1,89,0.42134,64,-0.1147,185,1.71510,52,-0.4469,13,-2.6582,42,-0.8269,76,0.16317,112,0.80409
ENSG00000137563,GGH,89,1.32931,9,-2.2861,24,-0.7967,45,0.16501,55,0.55679,32,-0.4008,20,-1.1173,46,0.17956
ENSG00000185728,YTHDF3,89,0.85679,48,-0.1669,20,-1.5157,33,-0.7493,67,0.41740,49,-0.1525,62,0.25799,49,-0.1362
ENSG00000254377,MIR124-2HG,89,2.20308,0,-5.5613,8,-1.7681,12,-1.1682,25,-0.0866,17,-0.6743,57,1.32317,9,-1.5340
ENSG00000172817,CYP7B1,89,1.47541,99,1.67669,13,-1.6359,33,-0.2211,15,-1.4656,3,-3.7603,26,-0.5698,79,1.25456
ENSG00000104442,ARMC1,89,0.45886,107,0.76200,26,-1.4740,30,-1.2168,61,-0.1627,62,-0.1357,103,0.70338,70,0.05911
ENSG00000147576,ADHFE1,89,1.61747,22,-0.7054,30,-0.2297,48,0.53337,10,-1.9870,20,-0.9681,15,-1.2289,84,1.49889
ENSG00000169085,VXN,89,-1.0882,129,-0.5291,107,-0.8216,128,-0.5449,314,1.09412,224,0.39808,147,-0.3264,129,-0.5237
ENSG00000175073,VCPIP1,89,0.82967,43,-0.3686,34,-0.7192,19,-1.6064,77,0.67549,41,-0.4730,73,0.48831,46,-0.2657
ENSG00000104205,SGK3,89,1.22927,144,2.15837,31,-0.4915,8,-2.4615,13,-1.8649,8,-2.6891,32,-0.4411,83,1.09278
ENSG00000245910,SNHG6,89,-2.1824,581,0.71975,825,1.34064,476,0.38334,165,-1.3708,510,0.57661,174,-1.1954,260,-0.5789
ENSG00000121022,COPS5,89,-0.0801,91,-0.0444,56,-0.7979,111,0.27194,149,0.89399,88,-0.1256,43,-1.2028,75,-0.3619
ENSG00000104218,CSPP1,89,0.97467,73,0.62055,71,0.57707,12,-2.1384,32,-0.7464,40,-0.3644,83,0.83688,25,-1.0729
ENSG00000066777,ARFGEF1,89,0.63432,66,0.13822,34,-0.8833,17,-1.8872,69,0.22557,32,-1.0926,114,1.06126,84,0.53454
ENSG00000046889,PREX2,89,0.12196,68,-0.3180,116,0.55201,100,0.31029,13,-2.9553,21,-2.1911,64,-0.4039,323,2.51563
ENSG00000137573,SULF1,89,2.39204,7,-1.8350,0,-5.1032,0,-7.3137,6,-2.1824,2,-3.6768,105,2.76983,23,-0.0816
ENSG00000140396,NCOA2,89,1.31767,25,-0.7630,24,-0.8001,79,1.10483,25,-0.8483,21,-1.0944,44,0.13161,55,0.47219
ENSG00000067167,TRAM1,89,1.05539,102,1.30034,57,0.29210,54,0.22310,22,-1.2951,20,-1.4366,34,-0.5366,55,0.22353
ENSG00000147592,LACTB2,89,2.26169,45,0.95180,5,-2.2503,36,0.58026,11,-1.3330,9,-1.6444,7,-1.9690,30,0.27187
ENSG00000147601,TERF1,89,0.19723,109,0.52565,48,-0.7781,41,-1.0133,83,0.09413,60,-0.4876,132,0.84383,85,0.12177
ENSG00000147604,RPL7,89,-2.9989,705,0.11824,1341,1.21157,636,-0.0475,466,-0.5919,917,0.63595,388,-0.8177,626,-0.0723
ENSG00000040341,STAU2,89,-0.6859,54,-1.4449,125,-0.1687,54,-1.4571,138,-0.0038,188,0.57580,229,0.83347,182,0.44037
ENSG00000104343,UBE2W,89,0.77615,28,-1.0811,47,-0.2514,25,-1.2357,75,0.54239,51,-0.1571,77,0.52574,40,-0.5211
ENSG00000154582,ELOC,89,-1.1321,110,-0.8230,149,-0.3537,252,0.49929,213,0.25485,296,0.90073,110,-0.8179,129,-0.5697
ENSG00000175606,TMEM70,89,-0.0296,27,-1.8592,33,-1.5367,96,0.07694,160,1.11743,120,0.52139,72,-0.3791,32,-1.5777
ENSG00000104369,JPH1,89,2.45163,4,-2.6207,9,-1.3814,6,-2.0987,30,0.45118,15,-0.7152,30,0.42358,5,-2.3418
ENSG00000104381,GDAP1,89,-0.4907,37,-1.8094,43,-1.5834,69,-0.8786,219,1.15242,148,0.35135,143,0.25528,106,-0.2189
ENSG00000270866,AC067773.1,89,2.22288,5,-2.4756,22,-0.2799,25,-0.0619,16,-0.8501,29,0.22119,15,-0.8702,14,-0.9587
ENSG00000091656,ZFHX4,89,1.34421,104,1.63656,48,0.26625,3,-3.8797,2,-4.2496,2,-4.5250,53,0.43675,99,1.53360
ENSG00000164751,PEX2,89,1.42049,41,0.10033,53,0.51946,52,0.46409,17,-1.3392,23,-0.8893,21,-0.9288,50,0.42813
ENSG00000171033,PKIA,89,-0.6036,68,-1.0101,125,-0.0737,102,-0.4030,127,-0.0553,166,0.43775,150,0.20972,192,0.61943
ENSG00000104427,ZC2HC1A,988,3.92915,21,-3.0026,31,-2.4283,21,-3.0320,83,-1.0746,78,-1.1661,118,-0.4492,66,-1.3240
ENSG00000104435,STMN2,89,-3.8325,12,-6.6824,325,-1.9450,556,-1.1422,1958,1.02541,2205,1.29272,1556,0.47878,743,-0.6996
ENSG00000164683,HEY1,89,1.15437,20,-1.2240,50,0.17732,42,-0.0945,50,0.19444,36,-0.3719,30,-0.6083,44,-0.0297
ENSG00000147586,MRPS28,89,0.16568,55,-0.5958,102,0.38665,104,0.41038,85,0.10666,77,-0.0881,25,-1.8013,106,0.45016
ENSG00000076554,TPD52,89,-0.8275,177,0.24579,91,-0.7973,86,-0.8903,190,0.41275,217,0.67789,153,0.01237,109,-0.5212
ENSG00000205189,ZBTB10,89,2.17154,41,0.71876,36,0.51423,11,-1.3709,22,-0.3125,8,-1.8066,19,-0.4893,7,-2.0538
ENSG00000164684,ZNF704,89,1.10256,85,1.02183,45,-0.0448,39,-0.2593,16,-1.7074,23,-1.1432,82,0.95484,42,-0.1484
ENSG00000076641,PAG1,89,2.20486,33,0.37988,22,-0.2504,2,-3.4377,10,-1.5444,11,-1.4617,32,0.32825,41,0.72100
ENSG00000164687,FABP5,988,2.48783,157,-0.7741,219,-0.2526,189,-0.4853,139,-1.0424,214,-0.3239,99,-1.4649,213,-0.2996
ENSG00000147588,PMP2,89,-2.4463,1258,1.80630,798,0.95754,317,-0.5483,116,-2.1917,323,-0.5725,354,-0.3757,797,0.95674
ENSG00000133731,IMPA1,89,0.42617,43,-0.7165,31,-1.2167,12,-2.5803,90,0.50281,71,0.05350,107,0.72045,83,0.30326
ENSG00000104231,ZFAND1,89,1.09595,27,-0.8419,22,-1.1703,50,0.13199,24,-1.0847,79,1.03416,37,-0.3715,33,-0.5403
ENSG00000104497,SNX16,89,2.62593,12,-0.8606,11,-0.9750,3,-2.8273,22,0.05764,15,-0.6285,23,0.07383,3,-2.7522
ENSG00000184672,RALYL,89,0.50148,2,-4.8391,18,-1.9301,29,-1.2696,98,0.75600,82,0.40617,105,0.76723,54,-0.2942
ENSG00000133739,LRRCC1,89,1.03344,148,1.99106,64,0.45424,19,-1.3967,14,-1.9528,18,-1.5991,57,0.28899,38,-0.3672
ENSG00000176731,RBIS,89,-0.1685,92,-0.1245,110,0.16179,101,0.03095,87,-0.2431,136,0.59291,74,-0.4677,82,-0.3062
ENSG00000104267,CA2,89,-0.0198,456,3.17897,63,-0.5570,74,-0.3085,18,-2.5461,29,-1.8598,31,-1.6267,97,0.10733
ENSG00000123124,WWP1,89,1.19923,43,-0.0242,37,-0.2798,25,-0.8781,35,-0.4008,42,-0.0607,63,0.59805,26,-0.7782
ENSG00000176623,RMDN1,89,1.45876,59,0.72520,60,0.76390,29,-0.4081,18,-1.2108,20,-1.0794,32,-0.2598,33,-0.2271
ENSG00000085719,CPNE3,89,0.70368,83,0.58904,69,0.28559,40,-0.5918,40,-0.6324,26,-1.3498,35,-0.7649,132,1.39437
ENSG00000156103,MMP16,89,2.39675,11,-1.1603,9,-1.4641,6,-1.9611,13,-0.9693,15,-0.8142,61,1.61509,6,-2.0915
ENSG00000164823,OSGIN2,89,1.47035,51,0.48410,28,-0.4646,40,0.10267,28,-0.5152,15,-1.5418,22,-0.8467,62,0.80795
ENSG00000104320,NBN,89,0.52884,88,0.50017,54,-0.2740,34,-1.0046,61,-0.0985,38,-0.8767,72,0.16917,110,0.87432
ENSG00000104325,DECR1,89,0.77313,57,0.02918,80,0.58155,90,0.78126,35,-0.7745,42,-0.4897,22,-1.4443,66,0.26520
ENSG00000104327,CALB1,89,0.80515,0,-6.6931,3,-4.2299,134,1.53653,97,1.12507,51,-0.1259,13,-2.1591,12,-2.2283
ENSG00000180694,TMEM64,89,2.92730,40,1.24043,7,-1.5180,7,-1.5460,14,-0.5715,7,-1.6241,6,-1.6178,1,-4.1888
ENSG00000123119,NECAB1,89,-2.3504,489,0.24130,115,-1.9731,68,-2.7569,822,1.35581,435,0.05961,719,0.88860,216,-1.0361
ENSG00000155099,PIP4P2,89,0.39415,73,0.07191,26,-1.4906,66,-0.1038,68,-0.0488,88,0.41275,87,0.34626,48,-0.6031
ENSG00000253738,OTUD6B-AS1,89,-0.9240,175,0.12333,123,-0.4288,148,-0.1426,162,0.00389,208,0.46228,198,0.32294,146,-0.1612
ENSG00000155100,OTUD6B,89,1.41040,56,0.58567,28,-0.5048,9,-2.2209,27,-0.6528,29,-0.5162,47,0.29773,50,0.38924
ENSG00000079102,RUNX1T1,89,0.91103,11,-2.3538,25,-1.1001,17,-1.6660,67,0.49979,38,-0.5304,125,1.52214,37,-0.5149
ENSG00000205133,TRIQK,89,1.30362,41,0.00282,42,0.04443,20,-1.1311,46,0.18085,30,-0.5516,30,-0.4762,38,-0.1156
ENSG00000188343,FAM92A,89,0.87520,6,-3.0984,25,-1.1432,48,-0.1600,62,0.29021,66,0.42663,54,0.04971,48,-0.1545
ENSG00000183808,RBM12B,89,2.84759,20,0.03330,11,-0.8420,4,-2.4119,19,-0.0878,8,-1.5099,12,-0.7291,8,-1.3868
ENSG00000164951,PDP1,89,-0.3550,5,-4.4006,30,-2.0033,46,-1.3780,232,1.50135,136,0.35480,145,0.41877,68,-0.7779
ENSG00000164944,VIRMA,89,1.40086,68,0.91974,39,-0.0049,21,-0.9846,33,-0.3199,16,-1.4191,48,0.33637,28,-0.5347
ENSG00000156162,DPY19L4,89,1.80624,71,1.37619,21,-0.6199,25,-0.3809,16,-1.1561,8,-2.0807,15,-1.1180,46,0.60881
ENSG00000164941,INTS8,89,2.52242,17,-0.4291,3,-2.8715,11,-1.0560,18,-0.4261,6,-1.9651,19,-0.2981,38,0.86708
ENSG00000175305,CCNE2,89,3.19088,77,2.77569,3,-2.6148,0,-7.1658,0,-7.2325,0,-8.7581,5,-1.7298,1,-3.3176
ENSG00000156170,NDUFAF6,89,1.58431,22,-0.7366,25,-0.5116,26,-0.4772,36,0.04805,39,0.16739,17,-1.1475,24,-0.5842
ENSG00000156467,UQCRB,89,-3.7888,889,-0.3748,1833,0.80659,1403,0.35613,913,-0.3697,1773,0.87770,746,-0.6467,932,-0.3011
ENSG00000156471,PTDSS1,89,0.72584,13,-2.1893,32,-0.9201,69,0.29873,90,0.87475,38,-0.6926,55,-0.0617,58,0.01248
ENSG00000169439,SDC2,89,0.32380,22,-1.7984,61,-0.2965,212,1.86732,14,-2.5959,15,-2.4661,24,-1.7203,264,2.33936
ENSG00000104324,CPQ,89,1.65763,85,1.56063,19,-0.9179,77,1.38186,6,-2.7657,3,-3.6004,6,-2.5144,48,0.53632
ENSG00000180543,TSPYL5,89,1.70903,15,-1.1970,29,-0.1935,17,-1.0518,30,-0.1660,31,-0.1458,46,0.51056,15,-1.2480
ENSG00000147649,MTDH,89,-1.2142,459,1.45529,131,-0.6309,104,-0.9806,199,0.02374,83,-1.4202,376,1.09232,237,0.30782
ENSG00000104341,LAPTM4B,89,0.63013,57,-0.1121,30,-1.0695,183,1.94368,41,-0.6925,47,-0.4524,33,-0.9350,41,-0.6304
ENSG00000156482,RPL30,89,-3.1899,1382,1.03163,1594,1.28825,1091,0.62246,452,-0.8577,892,0.32925,214,-1.9092,406,-0.9504
ENSG00000132541,RIDA,89,-0.3693,76,-0.6164,166,0.62614,219,1.10911,59,-1.0832,112,-0.0141,55,-1.1096,182,0.78354
ENSG00000104361,NIPAL2,89,1.76238,0,-10.451,8,-2.1249,9,-1.9742,55,1.03851,23,-0.5904,36,0.16984,26,-0.3335
ENSG00000253948,VPS13B-DT,89,1.26616,17,-1.3356,55,0.42362,57,0.49203,23,-1.0082,44,0.08897,11,-1.9529,56,0.47279
ENSG00000132549,VPS13B,89,2.06569,33,0.25467,10,-1.5214,16,-0.8668,13,-1.2264,9,-1.7396,25,-0.1437,60,1.28640
ENSG00000164919,COX6C,89,-4.0200,462,-1.6163,1033,-0.3891,1836,0.53925,1402,0.10816,2677,1.44722,733,-0.9177,895,-0.6109
ENSG00000147669,POLR2K,89,-0.9245,81,-1.0824,86,-0.9801,201,0.34792,169,0.07515,303,1.25273,79,-1.1205,141,-0.2176
ENSG00000034677,RNF19A,89,0.60832,72,0.24683,71,0.22857,36,-0.8335,75,0.36771,35,-0.9312,62,0.01386,64,0.06467
ENSG00000186106,ANKRD46,89,0.28805,39,-1.0165,39,-0.9910,64,-0.2520,105,0.64188,102,0.58194,63,-0.2612,39,-1.0059
ENSG00000070756,PABPC1,89,-1.7999,629,1.31633,564,1.11730,137,-1.1652,228,-0.4242,237,-0.3591,349,0.30096,204,-0.5541
ENSG00000164924,YWHAZ,89,-3.6019,344,-1.6236,444,-1.2407,572,-0.8574,1896,1.31076,1487,0.77858,1074,0.13099,614,-0.7483
ENSG00000261087,AP003469.4,89,1.81120,20,-0.7147,30,-0.0884,25,-0.3358,24,-0.4932,20,-0.7501,40,0.37076,23,-0.4612
ENSG00000120963,ZNF706,89,-0.4507,164,0.52219,88,-0.4698,112,-0.0919,167,0.63621,114,-0.0718,74,-0.7433,100,-0.2712
