Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000115661,STK16,13,-0.4370,19,0.10542,28,0.76409,12,-0.6890,2,-2.8644,25,0.63486,20,0.25447
ENSG00000127824,TUBA4A,26,-3.8160,87,-2.0537,353,0.07423,537,0.90164,312,-0.1202,177,-1.0907,582,1.07657
ENSG00000135924,DNAJB2,336,1.84406,80,-0.6043,199,0.87362,149,0.44489,83,-0.5361,39,-1.7952,50,-1.4222
ENSG00000054356,PTPRN,5,-4.5578,77,-0.7538,174,0.53366,215,1.05317,214,0.88150,40,-1.8530,137,0.16320
ENSG00000123992,DNPEP,16,0.33337,22,0.83061,13,-0.0741,17,0.44923,1,-3.6168,14,0.14095,9,-0.6529
ENSG00000123989,CHPF,45,-0.3079,49,-0.1633,107,1.11824,70,0.45071,84,0.69809,23,-1.4427,39,-0.6018
ENSG00000124006,OBSL1,27,-0.7614,61,0.52371,60,0.50107,42,-0.0875,40,-0.1266,41,-0.1067,42,-0.0583
ENSG00000114923,SLC4A3,4,-3.1241,25,-0.6497,105,1.73140,43,0.18871,50,0.42201,21,-1.0479,37,-0.0679
ENSG00000116106,EPHA4,5,-4.0189,15,-2.3945,64,-0.2718,68,-0.2070,30,-1.4381,53,-0.6366,204,2.18660
ENSG00000163082,SGPP2,0,-6.1272,2,-2.5826,19,0.63452,29,1.60916,0,-3.9344,6,-1.2460,20,0.76273
ENSG00000116120,FARSB,26,-1.8713,55,-0.7733,71,-0.3842,81,-0.1925,147,0.79664,84,-0.1328,138,0.80556
ENSG00000123983,ACSL3,124,-0.2774,102,-0.5745,192,0.43364,213,0.69792,69,-1.1680,93,-0.7795,187,0.44056
ENSG00000171951,SCG2,42,-3.2013,127,-1.5825,187,-1.0033,349,-0.0423,1072,1.94691,186,-1.1021,536,0.77906
ENSG00000085449,WDFY1,36,0.60084,30,0.30289,56,1.33285,30,0.32429,4,-2.7531,9,-1.7183,24,-0.0793
ENSG00000135900,MRPL44,20,-0.7161,25,-0.3794,25,-0.3761,35,0.17826,50,0.73680,25,-0.4114,39,0.36951
ENSG00000135919,SERPINE2,85,-1.0053,462,1.83294,328,1.18264,112,-0.6448,111,-0.5926,116,-0.5857,92,-0.9684
ENSG00000036257,CUL3,66,-0.4025,41,-1.1514,62,-0.4995,101,0.29819,43,-1.0676,84,-0.0322,137,0.91282
ENSG00000135905,DOCK10,164,3.51683,18,-0.7141,12,-1.2826,21,-0.5553,37,0.40189,6,-2.4977,2,-3.8300
ENSG00000168958,MFF,96,-0.2263,121,0.15161,94,-0.2584,111,0.00830,172,0.73016,87,-0.4147,112,0.03515
ENSG00000173744,AGFG1,52,0.17579,30,-0.6978,44,-0.0913,75,0.92373,18,-1.4586,29,-0.7801,56,0.35524
ENSG00000153820,SPHKAP,16,-1.3457,6,-2.7619,26,-0.5619,93,1.92401,6,-2.7302,27,-0.5573,42,0.20312
ENSG00000153823,PID1,5,-3.0441,36,-0.2342,39,-0.1192,61,0.72335,21,-1.0484,42,0.01391,55,0.51269
ENSG00000187957,DNER,331,1.33587,161,0.10646,231,0.69672,182,0.34235,133,-0.2012,49,-1.8484,96,-0.7708
ENSG00000153827,TRIP12,130,0.45101,51,-1.0095,92,-0.1167,105,0.11490,51,-1.0196,82,-0.3351,145,0.72560
ENSG00000163053,SLC16A14,4,-2.1258,17,-0.1694,29,0.73965,21,0.17209,33,0.91362,13,-0.5817,18,-0.0659
ENSG00000135932,CAB39,66,-0.9348,61,-1.0496,105,-0.2173,163,0.57312,185,0.71551,88,-0.5300,140,0.28840
ENSG00000135916,ITM2C,302,-0.7530,860,0.94027,748,0.70047,433,-0.2166,515,0.08327,454,-0.1335,346,-0.6009
ENSG00000204128,C2orf72,50,0.59030,64,1.00861,77,1.32402,39,0.21033,35,-0.0019,14,-1.5334,9,-2.1703
ENSG00000173692,PSMD1,158,-0.7308,115,-1.2049,213,-0.2636,329,0.50372,265,0.08278,186,-0.5210,366,0.71659
ENSG00000135931,ARMC9,2,-2.6634,9,-0.4150,15,0.44710,16,0.58761,0,-3.7762,7,-0.9076,22,1.26650
ENSG00000115053,NCL,858,0.71442,368,-0.6488,300,-0.9614,511,-0.1514,522,-0.1029,694,0.41027,553,-0.0111
ENSG00000187514,PTMA,4231,2.15930,1060,-0.2933,593,-1.1883,1010,-0.4085,1003,-0.3800,1165,-0.1607,757,-0.8915
ENSG00000156973,PDE6D,24,-0.2267,33,0.30157,41,0.64591,19,-0.6249,13,-1.1755,30,0.15239,33,0.34416
ENSG00000144524,COPS7B,31,0.65269,11,-0.9130,25,0.27157,34,0.94681,8,-1.3276,14,-0.6550,18,-0.2599
ENSG00000135930,EIF4E2,33,-0.3980,24,-0.8833,21,-1.0813,53,0.39126,87,1.18812,39,-0.1543,39,-0.1570
ENSG00000115468,EFHD1,588,4.35353,51,-0.7656,59,-0.5449,29,-1.7446,27,-1.7180,16,-2.6602,14,-2.8538
ENSG00000204120,GIGYF2,134,1.02968,66,-0.1403,37,-1.0388,103,0.67024,37,-1.0322,52,-0.5641,69,-0.0783
ENSG00000182600,SNORC,157,1.62088,153,1.56814,23,-1.4764,39,-0.7892,52,-0.2478,44,-0.5697,31,-1.1226
ENSG00000066248,NGEF,13,-3.1078,64,-0.8297,176,0.79631,198,1.19380,39,-1.5688,71,-0.7347,129,0.30643
ENSG00000085978,ATG16L1,17,0.48435,1,-3.2384,14,0.16238,25,1.27556,0,-3.9108,8,-0.7058,15,0.22370
ENSG00000085982,USP40,55,2.49550,28,1.16022,22,0.73530,8,-0.8916,1,-3.9546,3,-2.3465,6,-1.3907
ENSG00000188042,ARL4C,20,-1.9750,65,-0.2036,72,-0.0324,93,0.43777,209,1.81965,46,-0.8111,47,-0.7794
ENSG00000157985,AGAP1,170,1.05846,109,0.31031,112,0.34821,112,0.41014,33,-1.5191,87,-0.0509,38,-1.4102
ENSG00000132321,IQCA1,35,-0.5904,101,1.12465,84,0.80611,40,-0.4252,24,-1.1935,44,-0.2608,51,-0.0212
ENSG00000198612,COPS8,58,-1.0845,77,-0.6510,114,-0.0416,133,0.23533,144,0.33938,97,-0.3232,158,0.56159
ENSG00000124831,LRRFIP1,18,-2.0295,66,-0.0537,39,-0.8741,86,0.41585,84,0.32066,76,0.18406,78,0.22807
ENSG00000132329,RAMP1,100,0.11983,241,1.65613,149,0.78298,48,-1.1138,53,-0.8551,83,-0.1929,61,-0.7231
ENSG00000184182,UBE2F,27,-1.2052,46,-0.3882,70,0.27565,38,-0.7624,102,0.90579,74,0.41635,61,0.05612
ENSG00000132323,ILKAP,48,0.69438,32,0.03128,29,-0.1234,43,0.55831,6,-2.5071,24,-0.4752,34,0.10935
ENSG00000144485,HES6,116,2.07512,65,0.98857,37,0.03988,21,-0.9316,5,-2.8115,28,-0.4576,20,-0.9800
ENSG00000204104,TRAF3IP1,35,-0.1703,49,0.37572,41,0.08863,54,0.62451,17,-1.2278,42,0.14423,27,-0.6369
ENSG00000065802,ASB1,40,0.45826,38,0.39889,60,1.14583,43,0.67159,22,-0.4917,13,-1.3889,14,-1.2142
ENSG00000068024,HDAC4,27,0.67011,13,-0.5047,34,1.11259,27,0.81045,21,0.25641,5,-1.8686,8,-1.2124
ENSG00000130414,NDUFA10,106,-0.5838,96,-0.7430,198,0.41188,176,0.24238,163,0.08928,125,-0.3626,187,0.36236
ENSG00000172428,COPS9,271,-0.9305,584,0.27301,316,-0.6994,241,-1.2025,435,-0.1983,906,1.21626,515,0.07809
ENSG00000063660,GPC1,29,-1.0736,69,0.28599,136,1.46909,93,0.92891,38,-0.6433,19,-1.7613,40,-0.6462
ENSG00000188542,DUSP28,16,-0.4310,20,-0.1416,20,-0.1101,14,-0.7088,39,0.95721,23,0.12662,23,0.12743
ENSG00000142327,RNPEPL1,27,1.22640,14,0.16891,23,0.91067,16,0.44078,10,-0.3887,4,-1.7609,7,-1.0229
ENSG00000130294,KIF1A,275,-0.0606,309,0.12446,528,1.02911,380,0.53648,211,-0.4778,230,-0.3808,157,-1.0197
ENSG00000122085,MTERF4,33,0.46555,23,-0.1252,27,0.15801,32,0.50308,4,-2.5837,19,-0.4829,29,0.27852
ENSG00000115685,PPP1R7,73,-1.2953,130,-0.4229,200,0.26070,115,-0.6830,123,-0.5078,232,0.58242,241,0.65944
ENSG00000115677,HDLBP,133,-0.0890,109,-0.4005,172,0.32389,130,-0.1437,183,0.42779,103,-0.5382,172,0.37048
ENSG00000168385,SEPTIN2,376,1.64902,292,1.17804,128,-0.1932,104,-0.5838,85,-0.8255,126,-0.2546,55,-1.5852
ENSG00000115694,STK25,59,-0.8683,102,-0.0229,267,1.63782,126,0.36094,65,-0.7226,72,-0.6238,73,-0.6020
ENSG00000176720,BOK,227,3.84076,16,-1.2987,29,-0.3645,28,-0.4436,0,-5.3962,9,-2.1814,9,-2.1590
ENSG00000176946,THAP4,19,-1.2661,27,-0.7249,118,1.76894,30,-0.6072,51,0.29665,37,-0.2769,40,-0.1289
ENSG00000168397,ATG4B,35,-0.2973,34,-0.3551,44,0.05863,62,0.73304,29,-0.5672,29,-0.6594,49,0.28493
ENSG00000168395,ING5,21,-0.4082,22,-0.3438,39,0.60373,33,0.38695,7,-2.0116,34,0.44178,23,-0.2763
ENSG00000180902,D2HGDH,16,0.31248,18,0.51289,25,1.00814,22,1.00060,0,-3.9526,3,-2.2660,11,-0.2949
ENSG00000224318,CHL1-AS2,5,-1.3445,15,0.27793,8,-0.6708,11,-0.1338,15,0.34983,17,0.64176,11,-0.1497
ENSG00000134121,CHL1,40,-2.4079,75,-1.4918,179,-0.1559,329,1.00421,80,-1.3789,152,-0.4531,317,0.92204
ENSG00000134115,CNTN6,1,-3.4401,1,-2.7556,3,-1.7489,15,0.43184,7,-0.6440,10,-0.1824,26,1.66715
ENSG00000144619,CNTN4,0,-9.5675,15,-1.1105,11,-1.5707,59,1.22576,17,-0.9806,28,-0.2346,51,0.89491
ENSG00000072756,TRNT1,13,0.02048,7,-0.9511,6,-1.1703,15,0.25100,0,-3.9395,16,0.27986,22,0.96520
ENSG00000113851,CRBN,103,0.03700,46,-1.2047,55,-0.9270,91,-0.1829,113,0.17635,120,0.31205,135,0.54735
ENSG00000175928,LRRN1,9,-0.4881,30,1.47993,12,-0.0259,7,-0.8687,0,-3.8429,8,-0.7885,21,1.02424
ENSG00000150995,ITPR1,8,-4.2359,104,-0.5484,181,0.33423,252,1.05369,97,-0.6471,125,-0.2829,164,0.19332
ENSG00000134107,BHLHE40,22,-0.7308,45,0.36306,74,1.21788,47,0.50868,32,-0.1870,13,-1.6159,32,-0.1862
ENSG00000134108,ARL8B,119,-0.1784,91,-0.5955,160,0.30105,173,0.49395,115,-0.2214,112,-0.2920,136,0.04219
ENSG00000196220,SRGAP3,22,-1.1358,23,-1.0661,78,0.85739,74,0.89085,31,-0.6175,24,-1.1079,57,0.38175
ENSG00000206573,THUMPD3-AS1,28,0.40309,31,0.56470,18,-0.2811,32,0.74383,0,-4.6522,18,-0.3639,20,-0.1411
ENSG00000134077,THUMPD3,37,-0.3620,30,-0.6593,21,-1.2318,29,-0.8053,116,1.58079,48,0.05399,53,0.24749
ENSG00000168137,SETD5,59,0.34438,47,-0.0304,34,-0.5113,72,0.78069,94,1.14014,19,-1.5012,30,-0.7730
ENSG00000156959,LHFPL4,9,-1.6752,8,-1.9249,36,0.32523,52,1.15219,72,1.55125,14,-1.2575,17,-0.8982
ENSG00000163719,MTMR14,12,-0.0086,21,0.91886,21,0.89647,10,-0.3500,0,-3.8202,8,-0.7376,15,0.44099
ENSG00000114026,OGG1,14,-0.1651,29,1.02214,6,-1.3435,11,-0.4965,28,1.00483,12,-0.4821,15,-0.0078
ENSG00000134072,CAMK1,9,-3.0711,57,-0.3087,94,0.47736,69,-0.0290,63,-0.1575,62,-0.2094,107,0.81518
ENSG00000171148,TADA3,45,-0.8202,116,0.67736,78,0.02832,88,0.24774,54,-0.5521,82,0.10808,68,-0.2216
ENSG00000241553,ARPC4,77,-0.4256,89,-0.1860,162,0.78493,118,0.30075,67,-0.6302,70,-0.6243,117,0.27276
ENSG00000214021,TTLL3,32,1.42622,10,-0.4728,29,1.26978,18,0.50133,7,-0.9954,7,-1.0849,4,-1.8457
ENSG00000156990,RPUSD3,16,-1.6314,35,-0.4315,55,0.29013,41,-0.2106,54,0.26374,50,0.17377,58,0.44815
ENSG00000171135,JAGN1,18,-0.4920,13,-0.9392,26,0.10831,21,-0.3135,35,0.57706,25,0.04276,31,0.41964
ENSG00000163703,CRELD1,23,-0.9619,17,-1.3744,50,0.25117,60,0.64005,41,-0.0657,26,-0.8478,62,0.70715
ENSG00000163704,PRRT3,1,-3.7252,14,-0.7151,20,-0.1614,49,1.65510,34,0.69263,10,-1.2656,17,-0.4916
ENSG00000125037,EMC3,61,-1.0047,70,-0.8046,107,-0.1533,112,-0.0791,133,0.20391,130,0.18715,159,0.56872
ENSG00000254999,BRK1,88,-1.3549,163,-0.4224,151,-0.5439,218,0.04370,168,-0.3787,269,0.42941,294,0.60511
ENSG00000157014,TATDN2,19,-0.7176,51,0.80635,53,0.87324,55,1.11476,5,-2.6627,17,-0.9568,19,-0.8430
ENSG00000157020,SEC13,59,0.78107,33,-0.1682,44,0.30491,30,-0.3339,16,-1.2226,27,-0.5418,50,0.57588
ENSG00000157087,ATP2B2,18,-2.8576,58,-1.1304,140,0.22345,274,1.70920,48,-1.4271,67,-1.0015,135,0.18504
ENSG00000157103,SLC6A1,145,0.13260,174,0.43063,290,1.31910,127,-0.0866,294,1.34462,53,-1.5330,36,-2.1322
ENSG00000197548,ATG7,20,-0.5185,19,-0.5564,32,0.20058,31,0.18146,56,1.15934,16,-0.9440,29,0.08706
ENSG00000144560,VGLL4,36,0.20113,38,0.28642,85,1.67305,47,0.72910,5,-2.6377,14,-1.3238,17,-1.1000
ENSG00000157152,SYN2,24,-3.7279,143,-1.1185,582,1.14252,560,1.28984,97,-1.7029,163,-1.0048,329,0.19810
ENSG00000075975,MKRN2,17,-0.3303,16,-0.4868,4,-2.3193,23,0.14487,35,0.79497,23,0.10155,25,0.28826
ENSG00000132155,RAF1,43,0.54722,20,-0.6686,36,0.24778,38,0.39468,60,1.11069,17,-0.9438,19,-0.8400
ENSG00000144712,CAND2,8,-0.6509,6,-1.1903,14,0.14307,23,1.16745,0,-3.8857,9,-0.4962,17,0.49531
ENSG00000144713,RPL32,1718,0.05180,2321,0.54485,993,-0.8067,747,-1.3416,1724,0.05679,2816,1.03349,1377,-0.3329
ENSG00000144711,IQSEC1,86,-0.8401,170,0.23025,283,1.09388,209,0.66446,127,-0.2330,104,-0.6083,91,-0.8271
ENSG00000163517,HDAC11,149,1.91041,38,-0.4324,69,0.51658,43,-0.2731,83,0.81952,16,-1.8165,22,-1.3287
ENSG00000163528,CHCHD4,19,-0.4174,20,-0.3762,9,-1.4381,19,-0.4981,17,-0.5518,38,0.80135,35,0.64207
ENSG00000170876,TMEM43,37,1.07126,14,-0.4595,11,-0.8467,32,0.90971,1,-4.1636,4,-2.2525,30,0.79258
ENSG00000154767,XPC,67,1.58713,14,-0.9296,5,-2.5448,33,0.37607,32,0.30389,14,-1.0603,27,0.02942
ENSG00000170860,LSM3,94,-0.6020,128,-0.1198,68,-1.1041,81,-0.9136,65,-1.1625,229,0.98222,204,0.74187
ENSG00000154781,CCDC174,47,1.25303,22,-0.0003,12,-0.8762,21,-0.1286,1,-4.3935,22,-0.0547,28,0.40119
ENSG00000225733,FGD5-AS1,120,0.89008,87,0.35067,116,0.81896,69,-0.0426,22,-1.7668,54,-0.4629,56,-0.3838
ENSG00000177463,NR2C2,20,-0.3720,36,0.55242,29,0.19441,47,1.17168,9,-1.6121,16,-0.8204,19,-0.5177
ENSG00000131368,MRPS25,41,-1.0054,61,-0.4113,77,-0.0490,70,-0.2325,89,0.18012,96,0.34176,98,0.38102
ENSG00000131381,RBSN,77,0.40423,34,-0.8484,108,0.99270,84,0.63858,20,-1.6493,44,-0.5323,51,-0.2787
ENSG00000131375,CAPN7,26,0.17636,16,-0.5975,12,-0.9522,22,-0.1119,68,1.90361,13,-0.9248,19,-0.3096
ENSG00000131370,SH3BP5,131,0.71307,36,-1.3154,44,-1.0105,138,0.94763,81,-0.0668,44,-1.1061,96,0.22103
ENSG00000206562,METTL6,17,-0.0062,11,-0.7390,14,-0.2749,23,0.52929,1,-4.0213,20,0.27214,22,0.41530
ENSG00000144597,EAF1,17,-0.2729,15,-0.4327,21,0.04454,31,0.78945,25,0.32232,11,-0.9479,20,-0.0137
ENSG00000131373,HACL1,13,0.12386,9,-0.5269,6,-1.0296,16,0.42971,1,-3.7756,9,-0.5447,23,1.18573
ENSG00000206560,ANKRD28,59,1.03154,24,-0.4693,42,0.43931,30,-0.0826,36,0.18878,22,-0.6043,26,-0.3386
ENSG00000131386,GALNT15,187,4.12362,28,0.00957,0,-6.0152,6,-2.4823,23,-0.2926,4,-2.9778,11,-1.4955
ENSG00000154813,DPH3,22,-0.1426,15,-0.7252,8,-1.6383,20,-0.3138,17,-0.5692,36,0.72474,34,0.64913
ENSG00000131378,RFTN1,3,-2.1028,12,-0.0296,20,0.79599,9,-0.4893,1,-3.7813,9,-0.4767,25,1.43561
ENSG00000154822,PLCL2,3,-3.5419,15,-1.2068,12,-1.6195,69,1.41486,21,-0.7070,24,-0.6236,52,0.82152
ENSG00000131374,TBC1D5,74,0.63993,71,0.57292,93,1.03604,52,0.07778,5,-3.4084,36,-0.5525,40,-0.3895
ENSG00000182568,SATB1,44,-1.8315,75,-1.0284,166,0.22114,263,1.17966,267,1.01795,86,-0.8915,101,-0.6259
ENSG00000183960,KCNH8,148,5.17178,8,-1.2271,4,-2.1233,7,-1.4485,5,-1.7996,0,-5.6087,0,-4.6769
ENSG00000144566,RAB5A,114,-0.2012,101,-0.3778,123,-0.0742,123,-0.0853,94,-0.5024,164,0.45217,141,0.16851
ENSG00000114166,KAT2B,132,1.83905,95,1.21873,36,-0.3686,30,-0.7227,41,-0.1997,30,-0.7031,18,-1.5640
ENSG00000151789,ZNF385D,13,-2.4595,38,-0.8749,63,-0.1000,116,1.05549,210,2.01655,35,-1.0857,24,-1.6947
ENSG00000182247,UBE2E2,43,-0.2870,25,-1.0935,70,0.50149,53,0.08301,38,-0.4447,63,0.37489,51,0.01322
ENSG00000170142,UBE2E1,93,0.58351,42,-0.6982,71,0.13030,40,-0.8344,86,0.45269,85,0.47955,56,-0.2741
ENSG00000197885,NKIRAS1,19,-1.6942,23,-1.4303,69,0.24147,55,-0.1345,25,-1.3088,74,0.41411,99,0.99659
ENSG00000174748,RPL15,790,-0.3615,1239,0.35989,1018,0.03961,709,-0.5839,988,-0.0083,1281,0.47636,956,-0.0674
ENSG00000174738,NR1D2,40,0.02582,31,-0.3652,51,0.42113,59,0.78018,17,-1.2955,29,-0.5004,38,-0.0399
ENSG00000151090,THRB,10,-3.3504,65,-0.6892,212,1.24863,146,0.69933,90,-0.1826,63,-0.8140,108,0.11871
ENSG00000077097,TOP2B,132,0.00855,94,-0.5211,78,-0.8152,148,0.21426,61,-1.1975,142,0.13605,185,0.64930
ENSG00000151092,NGLY1,16,-0.4894,11,-0.9818,21,-0.0495,17,-0.3782,50,1.41175,12,-0.9828,30,0.59904
ENSG00000179796,LRRC3B,7,-2.1900,43,0.61019,48,0.78236,31,0.08876,21,-0.4992,32,0.15608,25,-0.2876
ENSG00000033867,SLC4A7,17,-2.2499,55,-0.4774,42,-0.8652,74,0.00461,128,0.90879,124,1.00210,51,-0.6308
ENSG00000187118,CMC1,15,-1.6309,24,-0.9071,7,-2.6652,13,-1.8846,75,0.89997,68,0.84807,76,1.08605
ENSG00000163512,AZI2,60,-0.7985,64,-0.7104,67,-0.6321,90,-0.1915,237,1.47519,110,0.16511,88,-0.2377
ENSG00000144642,RBMS3,14,-0.3726,34,1.04488,22,0.36761,10,-0.9259,51,1.83936,13,-0.5548,5,-1.8975
ENSG00000163527,STT3B,80,0.54781,43,-0.4532,58,0.00980,87,0.79230,46,-0.3480,16,-2.0653,70,0.38253
ENSG00000152642,GPD1L,30,-0.7960,24,-1.1489,63,0.35269,68,0.56112,104,1.20700,29,-0.9443,45,-0.1944
ENSG00000091317,CMTM6,29,1.29168,27,1.18738,21,0.76722,17,0.44053,5,-1.4424,3,-2.4167,5,-1.3762
ENSG00000144635,DYNC1LI1,22,-1.8611,29,-1.4639,32,-1.3144,74,-0.0201,92,0.33073,85,0.23645,128,1.04909
ENSG00000182973,CNOT10,15,0.44565,10,-0.2768,14,0.32886,16,0.59572,0,-3.7607,6,-1.0018,16,0.55604
ENSG00000170266,GLB1,10,-0.6259,11,-0.6066,20,0.40096,24,0.77609,15,-0.0994,11,-0.5839,16,0.00184
ENSG00000170275,CRTAP,101,1.56965,49,0.32101,44,0.11760,34,-0.3123,50,0.34151,22,-1.0198,24,-0.8505
ENSG00000153558,FBXL2,8,-2.4911,10,-2.2016,25,-0.9255,66,0.72716,57,0.38988,23,-1.0842,85,1.27227
ENSG00000153560,UBP1,26,-0.6113,38,-0.0464,43,0.16440,69,1.12364,2,-3.9391,31,-0.4176,40,0.06086
ENSG00000163539,CLASP2,316,0.78941,125,-0.7085,189,-0.0551,282,0.69346,211,0.11685,114,-0.9288,164,-0.3172
ENSG00000170248,PDCD6IP,60,0.01851,24,-1.3813,68,0.21315,92,0.83317,55,-0.1127,24,-1.4625,77,0.48595
ENSG00000172995,ARPP21,24,-2.8269,43,-1.9895,80,-1.0544,216,0.58813,58,-1.5390,197,0.41502,274,1.08526
ENSG00000178567,EPM2AIP1,94,0.36458,83,0.16306,82,0.15261,129,1.06805,61,-0.3098,29,-1.5389,56,-0.5150
ENSG00000076242,MLH1,36,0.44683,9,-1.5876,36,0.45307,23,-0.2680,53,1.10863,18,-0.6877,27,0.01108
ENSG00000093167,LRRFIP2,79,0.87939,36,-0.3931,40,-0.2446,46,-0.0033,92,1.14288,29,-0.7960,33,-0.5711
ENSG00000144674,GOLGA4,571,1.14176,224,-0.4070,129,-1.2569,369,0.44825,366,0.38003,214,-0.5327,222,-0.4650
ENSG00000235257,ITGA9-AS1,6,-0.9685,15,0.48438,5,-1.2440,7,-0.7733,2,-2.5926,19,1.07938,15,0.60559
ENSG00000144677,CTDSPL,23,0.10737,21,-0.0262,47,1.29158,33,0.80227,21,-0.0694,10,-1.2110,9,-1.4454
ENSG00000060971,ACAA1,99,0.75125,60,-0.0603,59,-0.0872,64,0.03066,70,0.17976,46,-0.5415,60,-0.0950
ENSG00000172939,OXSR1,35,0.95141,10,-1.0078,16,-0.3367,27,0.57671,4,-2.1676,20,0.07462,18,-0.1318
ENSG00000114742,WDR48,60,0.48711,48,0.11951,30,-0.5942,66,0.74208,9,-2.3544,26,-0.8738,56,0.43669
ENSG00000114745,GORASP1,38,0.77372,28,0.25395,22,-0.1325,31,0.47804,20,-0.2652,10,-1.4395,24,0.03612
ENSG00000144659,SLC25A38,10,-1.2111,25,0.11510,18,-0.4326,38,0.95871,13,-0.8740,16,-0.5930,29,0.37158
ENSG00000168028,RPSA,801,0.50390,740,0.37203,777,0.45385,373,-0.7838,440,-0.4576,762,0.48263,428,-0.5535
ENSG00000168314,MOBP,5203,5.09632,307,-1.1783,161,-2.1435,291,-1.3626,128,-2.4792,79,-3.3280,14,-5.7789
ENSG00000170011,MYRIP,10,-2.2066,33,-0.4032,33,-0.3982,53,0.41379,9,-2.2294,60,0.65509,56,0.53397
ENSG00000114784,EIF1B,78,-1.2974,118,-0.6763,153,-0.2741,169,-0.1263,235,0.41681,207,0.23811,241,0.52345
ENSG00000223797,ENTPD3-AS1,29,0.89479,22,0.42861,13,-0.4261,9,-1.1004,1,-3.5036,33,1.33947,10,-0.8650
ENSG00000188846,RPL14,502,-0.8047,844,0.00942,445,-0.9875,489,-0.9219,1143,0.50586,1458,1.09075,781,-0.1274
ENSG00000172888,ZNF621,43,1.90195,23,0.79206,17,0.29984,16,0.16289,14,-0.0245,0,-4.8131,7,-1.1868
ENSG00000168036,CTNNB1,240,0.87374,136,-0.0675,194,0.50686,192,0.57357,83,-0.8331,84,-0.8981,107,-0.4971
ENSG00000182606,TRAK1,35,-0.3919,62,0.52275,82,1.00127,64,0.67735,8,-2.6216,29,-0.7266,38,-0.3108
ENSG00000187094,CCK,37,-5.0181,539,-1.1084,1833,0.84730,872,-0.4075,615,-0.9087,1054,-0.0772,2063,1.26264
ENSG00000093183,SEC22C,85,1.24709,58,0.58428,43,0.07710,46,0.24110,4,-3.2715,28,-0.6660,34,-0.3078
ENSG00000008324,SS18L2,28,-0.6682,39,-0.1262,33,-0.3791,38,-0.2165,14,-1.6550,50,0.29692,68,0.89552
ENSG00000114857,NKTR,286,1.82973,111,0.15614,52,-1.0201,165,0.95667,45,-1.2363,29,-2.0131,63,-0.8113
ENSG00000230084,AC006059.1,61,3.31750,18,0.77297,0,-7.3188,5,-1.2428,1,-3.0596,5,-1.3080,6,-0.9613
ENSG00000114853,ZBTB47,76,1.59412,63,1.25678,52,0.92739,30,0.00958,1,-4.9736,10,-1.7197,13,-1.3482
ENSG00000010282,HHATL,293,3.11053,77,0.41251,75,0.38092,41,-0.6236,12,-2.3926,14,-2.3441,14,-2.3159
ENSG00000181061,HIGD1A,175,-0.6277,263,0.00587,149,-0.8797,256,-0.0396,340,0.42693,297,0.23397,292,0.19732
ENSG00000144647,POMGNT2,13,-1.1340,20,-0.5010,36,0.38413,39,0.60833,3,-3.0550,15,-1.0111,50,1.12513
ENSG00000163788,SNRK,22,-0.7243,24,-0.5618,56,0.75287,56,0.89001,42,0.28044,18,-1.1137,30,-0.2855
ENSG00000160746,ANO10,26,0.07547,24,-0.0326,7,-1.7642,21,-0.2495,28,0.20376,19,-0.4301,40,0.92463
ENSG00000011198,ABHD5,46,1.71755,27,0.72359,10,-0.7473,18,0.05121,4,-2.0175,10,-0.9517,14,-0.3044
ENSG00000179152,TCAIM,30,0.73393,20,0.09133,22,0.25320,18,-0.0922,6,-1.6497,21,0.16236,17,-0.2027
ENSG00000185219,ZNF445,27,0.96049,16,0.07028,29,1.09297,24,0.94754,0,-4.1182,4,-1.9200,10,-0.7106
ENSG00000186448,ZNF197,19,0.47140,10,-0.4391,15,0.14829,17,0.38983,1,-3.9328,11,-0.4469,19,0.58106
ENSG00000163807,KIAA1143,77,0.91467,42,-0.0989,36,-0.3463,43,-0.0550,5,-3.1999,51,0.23867,49,0.16350
ENSG00000169964,TMEM42,31,0.52027,19,-0.2661,7,-1.7750,37,0.95586,1,-4.1109,16,-0.5993,31,0.57908
ENSG00000163812,ZDHHC3,22,-0.6673,20,-0.7672,74,1.32246,29,-0.2530,59,0.92479,16,-1.1817,35,0.07993
ENSG00000075914,EXOSC7,27,-0.3549,26,-0.4198,45,0.47581,27,-0.3800,25,-0.4813,38,0.23698,41,0.39253
ENSG00000249992,TMEM158,9,-1.7285,31,0.08047,47,0.78087,51,1.08910,1,-4.5633,22,-0.4564,29,-0.0351
ENSG00000011376,LARS2,12,-0.2045,7,-1.1356,23,0.81551,13,-0.1283,27,1.05493,14,-0.0375,9,-0.7323
ENSG00000211456,SACM1L,47,0.14051,25,-0.8361,78,0.97878,74,1.04779,24,-0.9193,16,-1.5763,39,-0.1966
ENSG00000163818,LZTFL1,5,-2.7357,20,-0.9035,21,-0.8027,22,-0.7878,75,1.25553,49,0.58648,46,0.48016
